Customer_Id,Customer_City,Customer_Country,Customer_Fname,Customer_Lname,Customer_Segment,Customer_State,Customer_Street,Customer_Zipcode,Latitude,Longitude
11394,Cupertino,EE. UU.,Vincent,Smith,Consumer,CA,503 Foggy Wagon  Place,95014,37.32138825,-122.0307388
1705,Orlando,EE. UU.,Mary,Smith,Consumer,FL,1102 Pleasant Maze,32825,28.55625916,-81.27587128
9575,Azusa,EE. UU.,John,Richards,Consumer,CA,4062 Rocky Fox Limits,91702,34.13360977,-117.9058914
5617,Huntington Station,EE. UU.,Barbara,Smith,Consumer,NY,3829 Gentle Beacon Meadow,11746,40.85694122,-73.39685822
5552,Reynoldsburg,EE. UU.,Mary,Smith,Consumer,OH,8314 Crystal Rise Townline,43068,39.95420075,-82.8127594
1955,Salem,EE. UU.,Arthur,West,Consumer,OR,5259 Pleasant Goose Orchard,97301,44.93247986,-123.1377563
8560,Union City,EE. UU.,Sandra,Reynolds,Consumer,NJ,9030 Clear Glade,7087,40.7615242,-74.03826904
8025,Staten Island,EE. UU.,Frank,Foster,Consumer,NY,7780 Cozy Pond Court,10314,40.58441544,-74.15991974
1046,San Antonio,EE. UU.,Mary,Smith,Consumer,TX,8057 Little Mountain Front,78201,29.45903015,-98.52767181
3002,Rego Park,EE. UU.,Mary,Carter,Consumer,NY,7353 Round Spring Chase,11374,40.73192978,-73.8688736
3582,New York,EE. UU.,Ruth,Smith,Consumer,NY,5860 Grand Limits,10027,40.81129837,-73.94896698
9427,San Antonio,EE. UU.,Douglas,Berry,Consumer,TX,556 Cozy Maze,78201,29.45694161,-98.52787018
3977,Detroit,EE. UU.,Mary,Smith,Consumer,MI,8341 Stony Avenue,48224,42.41482544,-82.9394455
3728,Loveland,EE. UU.,Mary,Smith,Consumer,OH,9524 Rocky Loop,45140,39.29779434,-84.28598023
7956,Hialeah,EE. UU.,Patricia,Maynard,Consumer,FL,3361 Crystal Crescent,33012,25.8523407,-80.29110718
3337,Baltimore,EE. UU.,Jeffrey,Smith,Consumer,MD,9126 Wishing Expressway,21218,39.32117081,-76.61475372
5773,Jacksonville,EE. UU.,Mary,Ellis,Consumer,FL,6692 Velvet Grove,32225,30.35342217,-81.51309204
5894,Chicago,EE. UU.,Lauren,Smith,Consumer,IL,9544 Noble Spring Route,60615,41.79980087,-87.58843994
10257,Tucson,EE. UU.,Michael,Smith,Consumer,AZ,4498 Merry Oak Place,85710,32.23588181,-110.8283615
11630,Miami,EE. UU.,Mary,Clark,Consumer,FL,4498 Velvet Treasure Link,33125,25.81679153,-80.19563294
6264,Elmhurst,EE. UU.,Thomas,Irwin,Consumer,IL,1336 Fallen Landing,60126,41.90410233,-87.93784332
5905,Albuquerque,EE. UU.,Denise,Smith,Consumer,NM,3087 Blue Harbour,87105,35.02748108,-106.7064819
11330,Philadelphia,EE. UU.,Arthur,Johnson,Consumer,PA,5443 Old Timber Expressway,19143,39.94662857,-75.21822357
6903,New York,EE. UU.,Alexander,Moore,Consumer,NY,2210 Merry Leaf Row,10021,40.77030945,-73.95845795
14724,Indio,EE. UU.,Emily,Reyes,Consumer,CA,18 Rustic Cider Pointe,92201,35.17024994,-120.6972122
13059,Tempe,EE. UU.,Macy,Leblanc,Consumer,AZ,3245 Cotton Bear Villas,85281,33.41519928,-111.9199905
13472,Miami,EE. UU.,Ivy,Page,Consumer,FL,3914 Silver Horse Cape,33155,25.8127842,-80.19547272
14536,Austin,EE. UU.,Lynn,Mckinney,Consumer,TX,1870 Stony Prairie Bend,78753,30.35012245,-97.69873047
13501,San Jose,EE. UU.,Quail,Alexander,Consumer,CA,4393 Pleasant Pioneer Avenue,95148,37.32554245,-121.7993469
14601,Louisville,EE. UU.,Signe,Patton,Consumer,KY,9226 Golden Treasure Corner,40214,38.17819977,-85.76452637
9308,Chicago,EE. UU.,Deborah,Smith,Consumer,IL,9674 Shady Gardens,60615,41.79980087,-87.58843994
9166,Roswell,EE. UU.,Jesse,Benitez,Consumer,NM,586 Indian Rise Grounds,88201,33.45235443,-104.5149536
4347,Bakersfield,EE. UU.,Angela,Merritt,Consumer,CA,2027 Thunder Creek Thicket,93304,35.36254501,-119.0186996
6330,Pasadena,EE. UU.,Mary,Hodges,Consumer,MD,8165 Red Lane,21122,39.12250137,-76.58623505
5103,Simi Valley,EE. UU.,Mary,Davis,Consumer,CA,1744 Little Mews,93065,34.27391052,-118.7662125
535,Bronx,EE. UU.,Patricia,Hunt,Consumer,NY,6030 Honey Pond Thicket,10453,40.84583664,-73.86468506
84,Tampa,EE. UU.,Douglas,Smith,Consumer,FL,6540 Emerald Turnabout,33624,34.02510834,-117.9581146
9693,Richardson,EE. UU.,Mary,Cortez,Consumer,TX,1723 Tawny Via,75080,32.97222138,-96.72789002
6391,Jackson Heights,EE. UU.,Mary,Smith,Consumer,NY,3064 Thunder Centre,11372,40.74940109,-73.88755798
12022,Miami,EE. UU.,Mary,Smith,Consumer,FL,4384 Silver Pond Mountain,33176,25.81582642,-80.19560242
7059,Colorado Springs,EE. UU.,Mary,Smith,Consumer,CO,2210 High Beacon Highlands,80918,38.80318832,-104.780426
8173,Porterville,EE. UU.,Brian,Nguyen,Consumer,CA,1023 Little Townline,93257,36.06955338,-119.0176849
7858,Miami,EE. UU.,Mary,Smith,Consumer,FL,3193 Crystal Centre,33155,25.74847984,-80.21038055
12539,Broomfield,EE. UU.,Tatiana,Roach,Consumer,CO,4501 Cinder Dell ,80020,39.95777512,-105.1095428
12603,Columbus,EE. UU.,Ila,Case,Consumer,OH,923 Little Bend ,43228,39.93561935,-83.13851166
15000,Amarillo,EE. UU.,Wynne,Stevens,Consumer,TX,6068 Quaking Heath,79109,35.18754196,-101.8676224
10572,Chicago,EE. UU.,Mary,Smith,Consumer,IL,6801 Burning Hickory Promenade,60625,41.95249176,-87.7964325
7100,Wichita,EE. UU.,Jessica,Mckenzie,Consumer,KS,2929 Easy Barn Byway,67212,37.69120026,-97.42577362
9106,Waukegan,EE. UU.,Mary,Perez,Consumer,IL,3651 Rustic Cape,60085,42.365345,-87.83589935
3931,Chicago,EE. UU.,Linda,Vasquez,Consumer,IL,9950 Quiet Spring Wynd,60613,41.71285629,-87.64313507
10320,Hialeah,EE. UU.,David,Smith,Consumer,FL,1081 Heather Boulevard,33015,25.9354763,-80.3160553
1821,Columbus,EE. UU.,Mary,Trevino,Consumer,OH,6520 Quaking Quail Plaza,43229,40.08982086,-82.99195862
6160,Washington,EE. UU.,William,Schroeder,Consumer,DC,8495 Jagged Cider Boulevard,20020,38.72659683,-77.10458374
1137,Holland,EE. UU.,Frank,Brown,Consumer,MI,1914 Foggy Timber Swale,49423,42.83187103,-86.07852173
4582,Anaheim,EE. UU.,Brian,House,Consumer,CA,5344 Wishing Acres,92801,33.84394455,-117.9417572
82,San Antonio,EE. UU.,Jonathan,Cook,Consumer,TX,7885 Sleepy Cove,78240,32.87078095,-97.32335663
794,Orlando,EE. UU.,Lawrence,Bennett,Consumer,FL,5147 High Parkway,32825,37.31459045,-121.7920227
10942,Brownsville,EE. UU.,Donald,Smith,Consumer,TX,1674 Lost Diversion,78521,25.89924431,-97.40746307
9151,Potomac,EE. UU.,Aaron,Smith,Consumer,MD,2762 Umber Cloud Glen,20854,38.83067703,-77.047966
10101,El Centro,EE. UU.,Mary,Lindsey,Consumer,CA,7129 Fallen Trace,92243,32.79650879,-115.6844635
6449,Corona,EE. UU.,Daniel,Padilla,Consumer,CA,3621 Indian Centre,92882,33.87208557,-117.5922241
1649,New Brunswick,EE. UU.,Amber,Smith,Consumer,NJ,1247 Tawny Berry Court,8901,40.48884964,-74.44367218
20102,Lancaster,EE. UU.,Alea,Terry,Consumer,PA,3576 Fallen Fox Avenue,17601,40.06321716,-76.43153381
19068,Waukegan,EE. UU.,Karleigh,Whitney,Consumer,IL,5961 Velvet Creek Cape,60085,42.365345,-87.83589935
16563,Tempe,EE. UU.,Kyra,Humphrey,Consumer,AZ,1019 Crystal Fox Maze,85282,33.44208145,-111.9234924
19238,Atlanta,EE. UU.,Lareina,Figueroa,Consumer,GA,2127 Cotton Mountain Pointe,30331,33.63964081,-84.45851135
18845,Bloomfield,EE. UU.,Margaret,Bridges,Consumer,NJ,2589 Iron Pines,7003,40.79833603,-74.19944
7694,Carlsbad,EE. UU.,Donald,Smith,Consumer,CA,8101 Sleepy Run,92009,33.0895195,-117.2552032
9312,Massillon,EE. UU.,John,Campos,Consumer,OH,5234 Clear Horse Townline,44646,40.80009842,-81.51615143
4364,Los Angeles,EE. UU.,Samantha,Anderson,Consumer,CA,183 Crystal Lake Drive,90042,34.11436462,-118.192482
5791,Elk Grove,EE. UU.,Debra,Lutz,Consumer,CA,5500 Noble Brook Circuit,95758,38.40861511,-121.4427414
6761,Orange Park,EE. UU.,Ethan,Burgess,Consumer,FL,2236 Pleasant Route,32073,30.16081619,-81.72215271
17677,Lancaster,EE. UU.,Susan,Rosa,Consumer,CA,1223 Iron Goose Bend,93536,34.69675064,-118.1527023
2712,Fremont,EE. UU.,Mary,Castillo,Consumer,CA,1320 Cinder Prairie Mountain,94539,37.56406784,-121.9806442
20435,Santa Clara,EE. UU.,Yeo,Booker,Consumer,CA,6772 Old Shadow Dell,95051,37.34420395,-121.9884415
12249,Miami,EE. UU.,Susan,Mann,Consumer,FL,3937 Cinder Circle,33176,25.66784477,-80.37543488
16079,Los Angeles,EE. UU.,Phoebe,Noel,Consumer,CA,2122 Rustic Link,90032,34.0816536,-118.1783524
15642,North Tonawanda,EE. UU.,Aileen,Rodriguez,Consumer,NY,3601 Foggy Timber Gate,14120,43.02910233,-78.87342072
11683,Brooklyn,EE. UU.,James,Guzman,Consumer,NY,3169 Shady Close,11206,40.63761902,-73.94361115
451,Asheboro,EE. UU.,Mary,Baldwin,Consumer,NC,9843 Grand Circle,27203,33.4812088,-111.6446762
12320,Elyria,EE. UU.,Mary,Smith,Consumer,OH,1811 Hazy Oak Subdivision,44035,41.36125946,-82.11012268
8797,Bakersfield,EE. UU.,Lisa,Edwards,Consumer,CA,6324 Lazy Lane,93308,35.43272018,-119.0332794
20093,Lynwood,EE. UU.,Rebekah,Justice,Consumer,CA,8263 Rustic Common,90262,33.92589569,-118.2240982
17054,Poway,EE. UU.,Alfreda,Wong,Consumer,CA,810 Jagged Pointe,92064,33.73330307,-117.7628174
15184,Henrico,EE. UU.,Dahlia,Benjamin,Consumer,VA,6574 Jagged Hickory Rise,23233,37.66836166,-77.65823364
11282,Fontana,EE. UU.,Maria,Cook,Consumer,CA,2717 Fallen Corner,92335,34.09395981,-117.4498901
9188,Bakersfield,EE. UU.,Mary,Gomez,Consumer,CA,8615 Velvet River Knoll,93309,35.20868683,-118.9084091
3826,Richmond,EE. UU.,Patricia,Vincent,Consumer,VA,7732 Merry Quail Manor,23223,37.57866669,-77.53809357
2158,Fontana,EE. UU.,Mary,Smith,Consumer,CA,409 Middle Grove,92336,34.15697479,-117.4821548
7561,Tucson,EE. UU.,Mary,Smith,Consumer,AZ,7262 Emerald Boulevard,85713,32.12070084,-110.9373703
7219,Detroit,EE. UU.,Theresa,Smith,Consumer,MI,5490 Middle Bend,48205,42.42877197,-82.98252869
8531,Caguas,Puerto Rico,Marie,Harris,Consumer,PR,1510 Red Spring Lane,725,18.22038841,-66.37057495
4092,Caguas,Puerto Rico,Amber,Williams,Consumer,PR,6889 Velvet Impasse,725,18.29870987,-66.37062073
3675,Caguas,Puerto Rico,Joyce,Pittman,Consumer,PR,8428 Noble Elk Loop,725,18.29870606,-66.3706131
7153,Caguas,Puerto Rico,Victoria,Smith,Consumer,PR,8916 Hidden View Diversion,725,18.22260094,-66.37062073
10567,Caguas,Puerto Rico,Diana,Smith,Consumer,PR,4271 Indian Trail,725,18.22832871,-66.37062836
6487,Caguas,Puerto Rico,Stephen,Salinas,Consumer,PR,3155 Burning Grove,725,18.22804642,-66.3705368
2693,Caguas,Puerto Rico,Raymond,Wallace,Consumer,PR,7106 Silent Anchor Promenade,725,18.26757431,-66.37062836
12926,Caguas,Puerto Rico,Rylee,Sanford,Consumer,PR,826 Gentle Prairie Plaza,725,18.29779244,-66.03705597
14948,Caguas,Puerto Rico,Hadley,Gross,Consumer,PR,857 Little Prairie Walk,725,18.24409294,-66.03705597
454,Caguas,Puerto Rico,Robert,Fitzpatrick,Consumer,PR,8559 High Elk Via,725,18.24746704,-66.02531433
10482,Caguas,Puerto Rico,Mary,Rivera,Consumer,PR,4992 Jagged Barn Close,725,18.2831955,-66.37055969
7117,Caguas,Puerto Rico,Teresa,Edwards,Consumer,PR,8213 Dusty Blossom Landing,725,18.21286774,-66.3706131
3536,Caguas,Puerto Rico,Mary,Tanner,Consumer,PR,2924 Velvet Dale Corners,725,18.21850967,-66.37057495
1371,Caguas,Puerto Rico,Mary,Smith,Consumer,PR,1463 Silent Expressway,725,18.2939949,-66.37059784
8059,Caguas,Puerto Rico,Mary,Smith,Consumer,PR,8779 Shady Parkway,725,18.25300026,-66.37056732
12372,Caguas,Puerto Rico,Rachel,Smith,Consumer,PR,5424 Wishing Wagon  Bank,725,18.27340889,-66.37054443
11,Caguas,Puerto Rico,Mary,Huffman,Consumer,PR,3169 Stony Woods,725,18.02537537,-66.61508179
7840,Caguas,Puerto Rico,Mary,Smith,Consumer,PR,2893 Shady Drive,725,18.22612,-66.37058258
3036,Caguas,Puerto Rico,Mary,Huerta,Consumer,PR,7694 Burning Towers,725,18.27963257,-66.37057495
617,Caguas,Puerto Rico,Stephanie,Smith,Consumer,PR,414 Colonial Carrefour,725,18.02540016,-66.6129837
11834,Caguas,Puerto Rico,Betty,Hansen,Consumer,PR,6283 Fallen Bend,725,18.23854065,-66.37060547
4659,Caguas,Puerto Rico,Paul,Smith,Consumer,PR,5913 Red Robin Corner,725,18.29800606,-66.37062836
939,Caguas,Puerto Rico,Mary,Todd,Consumer,PR,8265 Foggy Mountain Isle,725,18.24757958,-66.02531433
4080,Caguas,Puerto Rico,Mary,Smith,Consumer,PR,107 Wishing Gate,725,18.27618027,-66.37058258
10847,Caguas,Puerto Rico,Mary,Estes,Consumer,PR,9265 High Freeway,725,18.28542328,-66.37054443
12107,Caguas,Puerto Rico,Sharon,Patterson,Consumer,PR,2580 Rustic Bay,725,18.27624703,-66.37054443
7876,Caguas,Puerto Rico,Emily,Black,Consumer,PR,5105 Tawny Park,725,18.24545479,-66.37059784
7012,Caguas,Puerto Rico,Mary,Allen,Consumer,PR,9526 Foggy Cove,725,18.22857666,-66.37056732
6250,Caguas,Puerto Rico,Sarah,Smith,Consumer,PR,5098 Wishing Bend,725,18.25598335,-66.37056732
10127,Caguas,Puerto Rico,Mary,Warren,Consumer,PR,7906 Gentle Close,725,18.2745533,-66.37054443
6265,Caguas,Puerto Rico,Mary,Smith,Consumer,PR,5656 Burning By-pass,725,18.26937294,-66.37059021
4100,Caguas,Puerto Rico,Mary,Wilson,Consumer,PR,9938 Rustic Link,725,18.29034615,-66.37055969
7693,Caguas,Puerto Rico,Mary,Walsh,Consumer,PR,4074 Burning River Corners,725,18.24526024,-66.37051392
776,Caguas,Puerto Rico,Keith,Smith,Consumer,PR,8044 Merry Landing,725,18.2275734,-66.04399109
7121,Caguas,Puerto Rico,Jason,Smith,Consumer,PR,4542 Clear Autumn Canyon,725,18.26350021,-66.37059021
2632,Caguas,Puerto Rico,John,Smith,Consumer,PR,5319 Grand Dale Street,725,18.28704834,-66.37058258
8713,Caguas,Puerto Rico,Mary,Newman,Consumer,PR,3587 Pleasant Inlet,725,18.28479958,-66.37056732
7726,Caguas,Puerto Rico,Sarah,Dawson,Consumer,PR,4703 Round Hill,725,18.28285408,-66.37055969
5620,Caguas,Puerto Rico,Randy,Watts,Consumer,PR,1966 Easy Trace,725,18.22783852,-66.37059021
9558,Caguas,Puerto Rico,Jessica,Morton,Consumer,PR,5078 Bright Park,725,18.21741867,-66.37056732
12247,Caguas,Puerto Rico,Brittany,Smith,Consumer,PR,4396 Green Mews,725,18.20248032,-66.37057495
1548,Caguas,Puerto Rico,Mary,Rodriguez,Consumer,PR,9814 High Timber Circuit,725,18.23248291,-66.3705368
10875,Guayama,Puerto Rico,Mary,Thompson,Consumer,PR,3040 Easy Port,784,39.49591446,-98.98998261
7849,Caguas,Puerto Rico,Kenneth,Rogers,Consumer,PR,9080 Misty Cider Road,725,18.22374916,-66.37054443
6526,Caguas,Puerto Rico,Amanda,Campbell,Consumer,PR,762 Old Estates,725,18.25287437,-66.3705368
2804,Caguas,Puerto Rico,Matthew,Norman,Consumer,PR,8874 High Blossom View,725,18.27165794,-66.37052155
8140,Caguas,Puerto Rico,Mary,Green,Consumer,PR,1829 Jagged Gate Forest,725,18.28873825,-66.37054443
3526,Caguas,Puerto Rico,Kevin,Durham,Consumer,PR,4786 Crystal Apple Island,725,18.28977585,-66.37051392
3076,Caguas,Puerto Rico,Mary,Smith,Consumer,PR,7770 Tawny Fox Circle,725,18.27892494,-66.37060547
5826,Caguas,Puerto Rico,Mary,Smith,Consumer,PR,4635 Shady Pine Boulevard,725,18.2346859,-66.37057495
7728,Caguas,Puerto Rico,Mary,Campbell,Consumer,PR,7106 Emerald Pony Mountain,725,18.20676804,-66.37052918
7285,Caguas,Puerto Rico,Kathryn,West,Consumer,PR,7477 Foggy Alley,725,18.28840065,-66.37059021
7364,Caguas,Puerto Rico,Janet,Smith,Consumer,PR,4940 Velvet Timber Cape,725,18.24542999,-66.37054443
3593,Caguas,Puerto Rico,Christina,Lewis,Consumer,PR,3815 Tawny Swale,725,18.23956871,-66.37051392
1739,Caguas,Puerto Rico,Justin,Smith,Consumer,PR,5105 Middle Bay,725,18.27999878,-66.37059021
9783,Caguas,Puerto Rico,Alexander,Dominguez,Consumer,PR,2749 Bright Falls,725,18.28681755,-66.37055206
7254,Caguas,Puerto Rico,Mary,Smith,Consumer,PR,3594 Burning River Bay,725,18.2951107,-66.37062073
10675,Caguas,Puerto Rico,Brenda,Smith,Consumer,PR,6036 Grand Log Path,725,18.23916245,-66.37055206
1404,Caguas,Puerto Rico,Jean,Gonzalez,Consumer,PR,4208 Rocky Embers Terrace,725,18.21785736,-66.37058258
1830,Caguas,Puerto Rico,Angela,Smith,Consumer,PR,7982 Quiet Lagoon Parkway,725,18.2688446,-66.37060547
10688,Caguas,Puerto Rico,Pamela,Rivers,Consumer,PR,3262 Sunny Nook,725,18.22562981,-66.37052155
4929,Caguas,Puerto Rico,Janet,Harvey,Consumer,PR,2703 Dusty Lagoon Inlet,725,18.22896385,-66.37050629
4932,Caguas,Puerto Rico,Gerald,Burton,Consumer,PR,2075 Round Barn Path,725,18.21449089,-66.3706131
12140,Caguas,Puerto Rico,Lauren,Smith,Consumer,PR,724 Broad Trace,725,18.24270439,-66.37049866
416,Caguas,Puerto Rico,Rachel,Dunn,Consumer,PR,3913 Old Link,725,18.22370529,-66.04720306
10910,Caguas,Puerto Rico,Michelle,Smith,Consumer,PR,125 Colonial Butterfly Stead,725,18.21136856,-66.37055969
12073,Caguas,Puerto Rico,Mildred,Merritt,Consumer,PR,4661 Green Freeway,725,18.23455048,-66.37057495
3247,Caguas,Puerto Rico,Mary,Pierce,Consumer,PR,5288 Indian View Farm,725,18.22262192,-66.37052918
11199,Caguas,Puerto Rico,Mary,Sellers,Consumer,PR,3450 Colonial Hickory Corners,725,18.25443459,-66.37056732
3418,Caguas,Puerto Rico,Gerald,Macdonald,Consumer,PR,6245 Iron Cloud Farms,725,18.21351624,-66.37059784
6552,Caguas,Puerto Rico,Brenda,Smith,Consumer,PR,9684 Sunny Quail Villas,725,18.27810288,-66.3706131
3872,Caguas,Puerto Rico,Lisa,Smith,Consumer,PR,1023 Rocky Hollow,725,18.23762894,-66.37059784
10380,Caguas,Puerto Rico,Mary,Smith,Consumer,PR,5509 Red Quail Wood,725,18.21439552,-66.37057495
2488,Caguas,Puerto Rico,Mary,Simon,Consumer,PR,7539 Tawny Timber Concession,725,18.25663757,-66.37055969
12287,Caguas,Puerto Rico,Robert,Lee,Consumer,PR,5387 Amber Campus,725,18.29476547,-66.37051392
5290,Caguas,Puerto Rico,Mary,Smith,Consumer,PR,7676 Colonial Towers,725,18.25786209,-66.37049866
2415,Caguas,Puerto Rico,Mary,Smith,Consumer,PR,3505 Emerald Vista,725,18.27459908,-66.3706131
4335,Caguas,Puerto Rico,Mary,Smith,Consumer,PR,3567 Rocky Grove,725,18.23160934,-66.37058258
3339,Caguas,Puerto Rico,Mary,Payne,Consumer,PR,4221 Broad Limits,725,18.28372192,-66.37052918
6452,Caguas,Puerto Rico,Tiffany,Smith,Consumer,PR,8546 Foggy Forest Stead,725,18.22434998,-66.3706131
7936,Caguas,Puerto Rico,Deborah,Miles,Consumer,PR,8706 Harvest Green,725,18.21859169,-66.37051392
1149,Caguas,Puerto Rico,Cynthia,Harper,Consumer,PR,4896 Sleepy Leaf Court,725,18.28394127,-66.37052918
10340,Caguas,Puerto Rico,Nicholas,Stevens,Consumer,PR,1744 Little Mews,725,18.29635429,-66.37060547
5895,Caguas,Puerto Rico,Mary,Sullivan,Consumer,PR,6590 Emerald Mountain Subdivision,725,18.26231003,-66.3705368
9888,Caguas,Puerto Rico,Jacqueline,Smith,Consumer,PR,2650 Dewy Dell,725,18.27336121,-66.3705368
501,Caguas,Puerto Rico,Mary,Harvey,Consumer,PR,7844 Rocky Deer Avenue,725,18.1464901,-66.4088974
4796,Caguas,Puerto Rico,Kelly,Mcbride,Consumer,PR,3702 Burning Passage,725,18.27071953,-66.37062836
10034,Caguas,Puerto Rico,Elizabeth,Smith,Consumer,PR,1809 Misty Pine Pines,725,18.23788834,-66.3705368
2584,Caguas,Puerto Rico,Mary,Williams,Consumer,PR,4436 Pleasant Glade,725,18.24393082,-66.37060547
3683,Caguas,Puerto Rico,Mary,Fernandez,Consumer,PR,3856 Grand Fox Road,725,18.23947716,-66.37060547
9103,Caguas,Puerto Rico,Nathan,Smith,Consumer,PR,9848 Rustic Embers Port,725,18.25757027,-66.3706131
8935,Caguas,Puerto Rico,John,Smith,Consumer,PR,9163 Quiet Abbey,725,18.26435661,-66.37056732
7334,Caguas,Puerto Rico,Mary,Wilkerson,Consumer,PR,4761 Indian Mountain Plaza,725,18.27061081,-66.3706131
11687,Caguas,Puerto Rico,Mary,Wall,Consumer,PR,2744 Quiet Cider Lane,725,18.22773361,-66.37060547
7054,Caguas,Puerto Rico,Maria,Arnold,Consumer,PR,7810 Quaking Terrace,725,18.24681282,-66.37052918
1391,Caguas,Puerto Rico,Philip,Hart,Consumer,PR,5840 Pleasant Link,725,18.26921082,-66.37062073
12314,Caguas,Puerto Rico,Bruce,Smith,Consumer,PR,9283 Hidden Elk Terrace,725,18.29119682,-66.37059784
4136,Caguas,Puerto Rico,John,Estrada,Consumer,PR,7761 Silent Hickory Drive,725,18.28159523,-66.37060547
4504,Caguas,Puerto Rico,Betty,Weiss,Consumer,PR,9556 Bright Hickory Avenue,725,18.27243233,-66.37052155
7459,Mayaguez,Puerto Rico,Mary,Davidson,Consumer,PR,7787 Round Ramp,680,18.20005035,-67.14024353
4003,Caguas,Puerto Rico,Joseph,Harper,Consumer,PR,8766 Clear Prairie Line,725,18.26324272,-66.37059784
12199,Caguas,Puerto Rico,Mary,Smith,Consumer,PR,6159 Middle Vale,725,18.29269028,-66.37062836
5167,Caguas,Puerto Rico,Louis,Salinas,Consumer,PR,9966 Cinder Loop,725,18.21510887,-66.37052155
6977,Caguas,Puerto Rico,Mary,Short,Consumer,PR,5486 Jagged Lake Avenue,725,18.21075821,-66.3705368
5252,Caguas,Puerto Rico,Mary,Smith,Consumer,PR,92 Heather Cloud Circle,725,18.20564461,-66.37062073
2349,Caguas,Puerto Rico,William,Smith,Consumer,PR,5393 Hidden Glade,725,18.24913025,-66.37062836
10391,Caguas,Puerto Rico,Mary,Smith,Consumer,PR,7800 Hazy Lake Acres,725,18.25125504,-66.37050629
4163,Caguas,Puerto Rico,Grace,Welch,Consumer,PR,4543 Red Private,725,18.23577309,-66.37056732
714,Caguas,Puerto Rico,Mark,Beltran,Consumer,PR,8252 Indian Pond Estates,725,18.29647827,-66.05078888
2595,Caguas,Puerto Rico,Amy,Smith,Consumer,PR,6724 Golden Quay,725,18.20271492,-66.37056732
506,Caguas,Puerto Rico,Richard,Holloway,Consumer,PR,2186 Easy Creek Key,725,18.22408867,-66.04807282
6318,Caguas,Puerto Rico,Gerald,Garza,Consumer,PR,5013 Tawny Cider Meadow,725,18.23815155,-66.37056732
11118,Caguas,Puerto Rico,Mary,Smith,Consumer,PR,7432 Golden Estates,725,18.23320007,-66.37062073
2955,Caguas,Puerto Rico,Mary,Williams,Consumer,PR,4417 High Pioneer Orchard,725,18.29817009,-66.37050629
3745,Caguas,Puerto Rico,Kimberly,Smith,Consumer,PR,4767 Wishing Round,725,18.29623985,-66.37059784
3038,Caguas,Puerto Rico,Mary,Schmidt,Consumer,PR,62 Cozy Rabbit Villas,725,18.28116798,-66.37058258
6604,Caguas,Puerto Rico,Heather,Smith,Consumer,PR,8832 Round Cape,725,18.25843048,-66.37059021
12114,Caguas,Puerto Rico,Mary,Todd,Consumer,PR,3930 Cozy Byway,725,18.22771645,-66.37063599
9988,Caguas,Puerto Rico,Brenda,Simmons,Consumer,PR,3141 Pleasant Corner,725,18.20420265,-66.37049866
5193,Caguas,Puerto Rico,Amanda,Stokes,Consumer,PR,4746 Green Hills Promenade,725,18.29195595,-66.37062073
1663,Caguas,Puerto Rico,Raymond,Adams,Consumer,PR,1952 Noble Ramp,725,18.25325203,-66.37062836
7723,Caguas,Puerto Rico,Mary,Whitney,Consumer,PR,3938 Old Field,725,18.22556877,-66.37054443
6430,Caguas,Puerto Rico,Mary,Jackson,Consumer,PR,3151 Quaking Grove,725,18.2788372,-66.3706131
863,Caguas,Puerto Rico,Katherine,Scott,Consumer,PR,5013 Pleasant Fawn Pathway,725,18.22412682,-66.04711914
4562,Caguas,Puerto Rico,Mary,Smith,Consumer,PR,8460 Golden Drive,725,18.23001099,-66.37058258
1411,Guaynabo,Puerto Rico,David,Sandoval,Consumer,PR,697 Rustic Gate,969,18.37199974,-66.09887695
1908,Caguas,Puerto Rico,Beverly,Pugh,Consumer,PR,16 Golden Robin Mews,725,18.20574379,-66.37062073
8172,Caguas,Puerto Rico,Mary,Smith,Consumer,PR,2017 Lazy Gate Downs,725,18.24622345,-66.37052918
247,Caguas,Puerto Rico,Angela,Smith,Consumer,PR,7798 Lost Front,725,18.35901833,-66.078125
6535,Caguas,Puerto Rico,Brittany,Cummings,Consumer,PR,5877 Honey Close,725,18.29764938,-66.37052155
1798,Caguas,Puerto Rico,Mary,Kaiser,Consumer,PR,8874 Harvest Hills Grove,725,18.21316719,-66.37056732
4951,Caguas,Puerto Rico,Mary,Peck,Consumer,PR,2355 Velvet Hickory Crest,725,18.20853615,-66.37051392
